directory,subdirectory,filename,speaker_id,session_id,utterance_id,transcription,recording_corrupt,comment_transcriptionist,length_sec,recording_id,recording_startpos_sec
sm2,sm2_01,sm2_01_043,sm2,1,43,lufthansa four four zero eight contact zurich one three four decimal six ,0,,3.71115625,011_0206,5496.61753125
sm2,sm2_01,sm2_01_044,sm2,1,44,swissair nine three six zero proceed from present position direct to gotil ,0,,4.56690625,011_0207,5521.15703125
sm2,sm2_01,sm2_01_045,sm2,1,45,affirm to gotil intersection ,0,,2.62800000,011_0208,5538.91171875
sm2,sm2_01,sm2_01_046,sm2,1,46,and swissair eight zero six you're cleared from present position to costa which is charlie oscar alfa ,0,,6.77021875,011_0209,5545.65796875
sm2,sm2_01,sm2_01_047,sm2,1,47,no problem ,0,,1.18590625,011_0210,5558.1829375
sm2,sm2_01,sm2_01_048,sm2,1,48,lufthansa three five six six is identified you're cleared direct to trasadingen to continue climb flight level two seven zero ,0,,7.97365625,011_0211,5589.970875
sm2,sm2_01,sm2_01_049,sm2,1,49,hapag lloyd one one two good afternoon you're identified you're cleared direct to frankfurt ,0,,4.64081250,011_0212,5642.89115625
sm2,sm2_01,sm2_01_050,sm2,1,50,good afternoon sabena eight three zero identified you may proceed direct to gotil ,0,,5.63387500,011_0213,5678.9409375
sm2,sm2_01,sm2_01_051,sm2,1,51,lufthansa three six zero four is identified climb to flight level two nine zero ,0,,6.40459375,011_0214,5699.3336875
sm2,sm2_01,sm2_01_052,sm2,1,52,lufthansa three five six six continue climb to flight level two nine zero ,0,,4.01834375,011_0215,5723.8251875
sm2,sm2_01,sm2_01_053,sm2,1,53,ah swissair eight zero six climb now to flight level three five zero ,0,,3.68615625,011_0216,5767.565
sm2,sm2_01,sm2_01_054,sm2,1,54,tarom three seven two continue with rhein one three two decimal four ,0,,3.38281250,011_0217,5776.5346875
sm2,sm2_01,sm2_01_055,sm2,1,55,airals one zero eight eight contact rhein radar one two seven decimal three seven ,0,,4.57771875,011_0218,5783.67965625
sm2,sm2_01,sm2_01_056,sm2,1,56,lufthansa three six zero four you're cleared now direct to trasadingen ,0,,3.37181250,011_0219,5800.775
sm2,sm2_01,sm2_01_057,sm2,1,57,swissair eight zero six report your rate of climb ,0,,2.41671875,011_0220,5812.18734375
sm2,sm2_01,sm2_01_058,sm2,1,58,thank you ,0,,1.23371875,011_0221,5819.25153125
sm2,sm2_01,sm2_01_059,sm2,1,59,swissair nine three six zero climb flight level two nine zero ,0,,3.85762500,011_0222,5828.9281875
sm2,sm2_01,sm2_01_060,sm2,1,60,air berlin five two five five contact rhein radar one twenty seven thirty seven ,0,,3.96590625,011_0223,5838.56221875
sm2,sm2_01,sm2_01_061,sm2,1,61,alitalia six four seven four is identified ,0,,4.27453125,011_0224,5853.9664375
sm2,sm2_01,sm2_01_062,sm2,1,62,swissair nine three six zero continue climb flight level three one zero ,0,,4.08065625,011_0225,5861.460375
sm2,sm2_01,sm2_01_063,sm2,1,63,swissair eight zero six maintain rate of climb one thousand four hundred feet per minute or more continue with rhein one twenty seven thirty seven ,0,,7.13115625,011_0226,5874.443875
sm2,sm2_01,sm2_01_064,sm2,1,64,swissair nine three six zero contact rhein one two seven decimal three seven good bye ,0,,6.44575000,011_0227,5893.9033125
sm2,sm2_01,sm2_01_065,sm2,1,65,lufthansa four seven zero zero good afternoon climb flight level two seven zero initially ,0,,8.74718750,011_0228,5918.5025625
sm2,sm2_01,sm2_01_066,sm2,1,66,britannia three two seven alfa is identified ,0,,3.64018750,011_0229,5960.1466875
sm2,sm2_01,sm2_01_067,sm2,1,67,speedbird one two nine is identified ,0,,4.74340625,011_0230,6000.970875
sm2,sm2_01,sm2_01_068,sm2,1,68,britannia three two seven alfa turn right to kempten ,0,,2.85271875,011_0231,6008.60153125
sm2,sm2_01,sm2_01_069,sm2,1,69,lufthansa four seven zero zero turn right direct to trasadingen continue climb to flight level two nine zero ,0,,5.86087500,011_0232,6020.09709375
sm2,sm2_01,sm2_01_070,sm2,1,70,good afternoon lufthansa five two three six identified ,0,,3.73509375,011_0233,6047.7849375
sm2,sm2_01,sm2_01_071,sm2,1,71,lufthansa three five six six contact zurich one three four decimal six ,0,,3.75731250,011_0234,6124.848125
sm2,sm2_01,sm2_01_072,sm2,1,72,sabena eight three zero contact rhein radar one two seven decimal three seven ,0,,4.19259375,011_0235,6132.387
sm2,sm2_01,sm2_01_073,sm2,1,73,lufthansa four two zero seven is in radar contact good afternoon ,0,,5.91715625,011_0236,6153.41775
sm2,sm2_01,sm2_01_074,sm2,1,74,britannia three two seven alfa continue now with rhein one three two decimal four ,0,,4.35806250,011_0237,6208.332625
sm2,sm2_01,sm2_01_075,sm2,1,75,lufthansa five two three six continue now with rhein one two seven decimal three seven good bye ,0,,6.14665625,011_0238,6265.035
sm2,sm2_01,sm2_01_076,sm2,1,76,golf bravo victor juliett india good afternoon identified ,0,,4.87471875,011_0239,6285.9673125
sm2,sm2_01,sm2_01_077,sm2,1,77,lufthansa three six zero four contact zurich one three four decimal six ,0,,3.69915625,011_0240,6321.98925
sm2,sm2_01,sm2_01_078,sm2,1,78,saudia one oh six is identified good afternoon ,0,,2.57615625,011_0241,6341.86459375
sm2,sm2_01,sm2_01_079,sm2,1,79,lufthansa four two zero seven turn now left to delta kilo bravo ,0,,3.47746875,011_0242,6350.55784375
sm2,sm2_01,sm2_01_080,sm2,1,80,speedbird one two nine contact rhein radar one three two decimal four ,0,,3.96812500,011_0243,6365.83078125
sm2,sm2_01,sm2_01_081,sm2,1,81,golf juliett india turn right to herbi intersection ,0,,3.18050000,011_0244,6379.9895
sm2,sm2_01,sm2_01_082,sm2,1,82,hapag lloyd one one two contact rhein radar one two seven decimal three seven ,0,,3.62609375,011_0245,6396.61925
sm2,sm2_01,sm2_01_083,sm2,1,83,lufthansa four two zero seven contact rhein radar one two seven decimal three seven ,0,,5.13803125,011_0246,6421.87746875
sm2,sm2_01,sm2_01_084,sm2,1,84,lufthansa four thousand seven hundred contact zurich one three four decimal six good bye ,0,,4.59953125,011_0247,6482.4138125
sm2,sm2_01,sm2_01_085,sm2,1,85,lufthansa three five five zero is identified continue climb to flight level two five zero initially ,0,,8.05100000,011_0248,6503.74
sm2,sm2_01,sm2_01_086,sm2,1,86,[EMPTY] ,0,,0.41059375,011_0249,6526.06971875
sm2,sm2_01,sm2_01_087,sm2,1,87,hotel bravo india tango romeo is identified ,0,,2.53556250,011_0250,6531.20140625
sm2,sm2_01,sm2_01_088,sm2,1,88,lufthansa three five five zero continue climb to flight level two nine zero climb at one thousand two hundred feet per minute or more ,0,,8.95150000,011_0251,6535.78240625
sm2,sm2_01,sm2_01_089,sm2,1,89,saudia one zero six contact rhein radar one two three decimal four ,0,,3.84940625,011_0252,6585.4875
sm2,sm2_01,sm2_01_090,sm2,1,90,golf juliett india turn right to trasadingen ,0,,3.09181250,011_0253,6619.572
sm2,sm2_01,sm2_01_091,sm2,1,91,lufthansa four two zero seven rhein ,0,,2.91056250,011_0254,6629.59696875
sm2,sm2_01,sm2_01_092,sm2,1,92,ah lufthansa four two zero nine is identified ,0,,2.86925000,011_0255,6636.4594375
sm2,sm2_01,sm2_01_093,sm2,1,93,bee med one is identified ,0,,1.86987500,011_0256,6645.1803125
sm2,sm2_01,sm2_01_094,sm2,1,94,alitalia six four seven four contact rhein radar one two seven decimal three seven ,0,,5.59356250,011_0257,6666.2051875
sm2,sm2_01,sm2_01_095,sm2,1,95,lufthansa four two zero nine turn left direct to dinkelsbuhl delta kilo bravo ,0,,5.19653125,011_0258,6688.08846875
sm2,sm2_01,sm2_01_096,sm2,1,96,sabena eight three six is identified ,0,,2.15440625,011_0259,6707.6231875
sm2,sm2_01,sm2_01_097,sm2,1,97,lufthansa five five zero four i'll call you back ,0,,2.82753125,011_0260,6718.47034375
sm2,sm2_01,sm2_01_098,sm2,1,98,lufthansa three five five zero is cleared to trasadingen ,0,,3.13790625,011_0261,6728.4815625
sm2,sm2_01,sm2_01_099,sm2,1,99,hotel bravo india tango romeo contact rhein radar one two seven decimal three seven ,0,,4.31556250,011_0262,6738.5318125
sm2,sm2_01,sm2_01_100,sm2,1,100,delta india mike mike echo is identified climb initially to flight level two seven zero ,0,,5.78034375,011_0263,6812.33859375
sm2,sm2_01,sm2_01_101,sm2,1,101,good afternoon alitalia one five zero you're identified ,0,,5.20590625,011_0264,6826.753875
sm2,sm2_01,sm2_01_102,sm2,1,102,scandinavian six one seven is identified ,0,,2.78203125,011_0265,6868.1978125
sm2,sm2_01,sm2_01_103,sm2,1,103,golf juliett india contact zurich radar one three three decimal four ,0,,3.51512500,011_0266,6883.68359375
sm2,sm2_01,sm2_01_104,sm2,1,104,sabena three zero two identified good afternoon ,0,,4.23856250,011_0267,6901.95221875
sm2,sm2_01,sm2_01_105,sm2,1,105,lufthansa four two zero nine contact rhein radar one three two decimal four ,0,,4.15681250,011_0268,6909.5006875
sm2,sm2_01,sm2_01_106,sm2,1,106,cross air eight five eight is identified proceed to gotil ,0,,3.47737500,011_0269,6924.51865625
sm2,sm2_01,sm2_01_107,sm2,1,107,affirm ,0,,0.71565625,011_0270,6932.46128125
sm2,sm2_01,sm2_01_108,sm2,1,108,ah cross air eight five eight disregard gotil fly heading three one zero ,0,,4.76765625,011_0271,6941.580625
sm2,sm2_01,sm2_01_109,sm2,1,109,sabena eight three six contact rhein radar one two seven decimal three seven ,0,,4.15850000,011_0272,6953.05096875
sm2,sm2_01,sm2_01_110,sm2,1,110,delta mike mike echo report present heading ,0,,2.86700000,011_0273,6963.20775
sm2,sm2_01,sm2_01_111,sm2,1,111,roger delta mike echo maintain heading one seven one ,0,,4.12387500,011_0274,6969.11821875
sm2,sm2_01,sm2_01_112,sm2,1,112,affirm even after passing neckar ,0,,2.11718750,011_0275,6974.35684375
sm2,sm2_01,sm2_01_113,sm2,1,113,ah delta mike mike echo continue climb to flight level two nine zero ,0,,4.52746875,011_0276,6982.16153125
sm2,sm2_01,sm2_01_114,sm2,1,114,lufthansa three five five zero contact zurich one three four decimal six ,0,,4.05681250,011_0277,6991.82365625
sm2,sm2_01,sm2_01_115,sm2,1,115,good afternoon adria one six two seven identified ,0,,4.59643750,011_0278,7004.6485
sm2,sm2_01,sm2_01_116,sm2,1,116,ah lufthansa five five zero four turn right ten degrees report new heading ,0,,5.86178125,011_0279,7021.72309375
sm2,sm2_01,sm2_01_117,sm2,1,117,thank you ,0,,1.14115625,011_0280,7032.54265625
sm2,sm2_01,sm2_01_118,sm2,1,118,merair six nine five two is identified to climb to flight level two seven zero proceed direct to trasadingen ,0,,6.00859375,011_0281,7051.86090625
sm2,sm2_01,sm2_01_119,sm2,1,119,lufthansa disregard ,0,,2.63393750,011_0282,7071.2435625
sm2,sm2_01,sm2_01_120,sm2,1,120,bee med one contact rhein one three two decimal four ,0,,3.31228125,011_0283,7077.808875
sm2,sm2_01,sm2_01_121,sm2,1,121,no bee med one the london airtours ,0,,2.54496875,011_0284,7086.18446875
sm2,sm2_01,sm2_01_122,sm2,1,122,scandinavian six one seven descend to flight level two nine zero descend at one thousand five hundred feet per minute or more ,0,,8.57606250,011_0285,7125.31165625
sm2,sm2_01,sm2_01_123,sm2,1,123,lufthansa five five zero four climb now to flight level three three zero ,0,,4.86212500,011_0286,7139.3170625
sm2,sm2_01,sm2_01_124,sm2,1,124,good afternoon tarom three seven four identified ,0,,3.61350000,011_0287,7166.1904375
sm2,sm2_01,sm2_01_125,sm2,1,125,lufthansa five five zero four turn right heading two hundred ,0,,4.44296875,011_0288,7200.53884375
sm2,sm2_01,sm2_01_126,sm2,1,126,cross air eight five eight resume now own navigation to november tango mike ,0,,5.82575000,011_0289,7214.34890625
sm2,sm2_01,sm2_01_127,sm2,1,127,affirm cross air eight five eight contact rhein radar one two seven decimal three seven ,0,,4.22409375,011_0290,7224.276125
sm2,sm2_01,sm2_01_128,sm2,1,128,sabena three zero two likewise rhein one two seven decimal three seven ,0,,4.16431250,011_0291,7233.4109375
sm2,sm2_01,sm2_01_129,sm2,1,129,britannia three zero six alfa is identified good afternoon ,0,,4.34840625,011_0292,7250.33309375
sm2,sm2_01,sm2_01_130,sm2,1,130,nato one zero is identified ,0,,4.24437500,011_0293,7274.54025
sm2,sm2_01,sm2_01_131,sm2,1,131,ah lufthansa five five zero four proceed now own navigation to trasadingen tango romeo alfa ,0,,5.60396875,011_0294,7281.6845625
sm2,sm2_01,sm2_01_132,sm2,1,132,affirm ,0,,0.87600000,011_0295,7290.87853125
sm2,sm2_01,sm2_01_133,sm2,1,133,delta mike echo turn right heading one eight five ,0,,5.66365625,011_0296,7298.08678125
sm2,sm2_01,sm2_01_134,sm2,1,134,malaysian ah four is identified ,0,,4.34637500,011_0297,7314.83646875
sm2,sm2_01,sm2_01_135,sm2,1,135,lufthansa five five zero four contact zurich one three four decimal six ,0,,3.62787500,011_0298,7322.79871875
sm2,sm2_01,sm2_01_136,sm2,1,136,meridiana six nine five two climb flight level two nine zero ,0,,5.27621875,011_0299,7332.02884375
sm2,sm2_01,sm2_01_137,sm2,1,137,adria one six two seven contact rhein one three two decimal four ,0,,3.22268750,011_0300,7345.0914375
sm2,sm2_01,sm2_01_138,sm2,1,138,alitalia two nine one is identified ,0,,5.32756250,011_0301,7365.25559375
sm2,sm2_01,sm2_01_139,sm2,1,139,gulf air five is in radar contact ,0,,4.63565625,011_0302,7379.51609375
sm2,sm2_01,sm2_01_140,sm2,1,140,merair six nine four four is identified you're cleared to tango romeo alfa to climb flight level two seven zero ,0,,6.10334375,011_0303,7392.12075
sm2,sm2_01,sm2_01_141,sm2,1,141,swissair nine three five nine is identified ,0,,7.08412500,011_0304,7413.00375
sm2,sm2_01,sm2_01_142,sm2,1,142,lufthansa five two one seven is identified proceed to dinkelsbuhl delta kilo bravo ,0,,4.66750000,011_0305,7428.17525
sm2,sm2_01,sm2_01_143,sm2,1,143,alitalia two nine one turn right to trasadingen ,0,,3.25781250,011_0306,7443.10925
sm2,sm2_01,sm2_01_144,sm2,1,144,tarom three seven four contact rhein radar one three two decimal four ,0,,3.80268750,011_0307,7454.8019375
sm2,sm2_01,sm2_01_145,sm2,1,145,egyptair eight eight four is identified ,0,,3.06100000,011_0308,7471.302125
sm2,sm2_01,sm2_01_146,sm2,1,146,britannia three zero six alfa contact rhein radar one three two decimal four ,0,,5.04309375,011_0309,7487.3861875
sm2,sm2_01,sm2_01_147,sm2,1,147,swissair nine three five nine descend now flight level three three zero descend at two thousand feet per minute or more ,0,,7.25037500,011_0310,7507.39234375
sm2,sm2_01,sm2_01_148,sm2,1,148,delta charlie india november alfa is identified climb flight level two seven zero report your heading ,0,,6.53515625,011_0311,7529.24996875
sm2,sm2_01,sm2_01_149,sm2,1,149,roger delta november alfa maintain heading after passing neckar ,0,,3.56071875,011_0312,7540.6724375
sm2,sm2_01,sm2_01_150,sm2,1,150,alitalia one three five is identified ,0,,4.11965625,011_0313,7551.07959375
sm2,sm2_01,sm2_01_151,sm2,1,151,tunair four eight zero two is identified ,0,,4.52859375,011_0314,7564.70853125
sm2,sm2_01,sm2_01_152,sm2,1,152,sunwing five two one four is in radar contact ,0,,3.08065625,011_0315,7578.958125
sm2,sm2_01,sm2_01_153,sm2,1,153,alitalia one three five descend to flight level two nine zero ,0,,3.42625000,011_0316,7584.533875
sm2,sm2_01,sm2_01_154,sm2,1,154,[EMPTY] ,0,,0.57012500,011_0317,7597.05225
sm2,sm2_01,sm2_01_155,sm2,1,155,sunwing five two one two is identified ,0,,2.00631250,011_0318,7599.963625
sm2,sm2_01,sm2_01_156,sm2,1,156,meridiana six nine five two contact zurich <OT> ah he is gone already </OT> ,0,,5.79565625,011_0319,7611.0345
sm2,sm2_01,sm2_01_157,sm2,1,157,delta mike echo maintain heading report your heading to zurich contact zurich one three four decimal six ,0,,6.93440625,011_0320,7618.88796875
sm2,sm2_01,sm2_01_158,sm2,1,158,scandinavian six one seven contact zurich radar one three four decimal six ,0,,3.75056250,011_0321,7628.86978125
sm2,sm2_01,sm2_01_159,sm2,1,159,alitalia one five zero ahm contact rhein radar one two seven decimal three seven ,0,,9.43112500,011_0322,7635.31640625
sm2,sm2_01,sm2_01_160,sm2,1,160,alitalia three six nine is identified ,0,,3.41846875,011_0323,7657.02065625
sm2,sm2_01,sm2_01_161,sm2,1,161,malaysian four contact rhein one two seven decimal three seven ,0,,3.20090625,011_0324,7661.56959375
sm2,sm2_01,sm2_01_162,sm2,1,162,nato ten same freq rhein radar one two seven decimal three seven ,0,,3.25134375,011_0325,7667.669
sm2,sm2_01,sm2_01_163,sm2,1,163,and gulf air zero zero five likewise rhein one two seven decimal three seven ,0,,3.70406250,011_0326,7673.61015625
sm2,sm2_01,sm2_01_164,sm2,1,164,merair six nine four four climb to flight level two nine zero ,0,,3.21187500,011_0327,7686.36921875
sm2,sm2_01,sm2_01_165,sm2,1,165,swissair s= nine three five nine contact rhein radar one three two decimal four ,0,,5.76906250,011_0328,7699.3505
sm2,sm2_01,sm2_01_166,sm2,1,166,lufthansa five two one seven rhein radar one three two decimal four ,0,,3.37525000,011_0329,7708.39265625
sm2,sm2_01,sm2_01_167,sm2,1,167,alitalia two nine one contact zurich one three four decimal six ,0,,5.13840625,011_0330,7726.085
sm2,sm2_01,sm2_01_168,sm2,1,168,egyptair eight eight four contact rhein radar one three two decimal four ,0,,3.85406250,011_0331,7789.59996875
sm2,sm2_01,sm2_01_169,sm2,1,169,air algerie two zero seven three is identified fly heading one eight five climb to flight level two seven zero ,0,,7.85806250,011_0332,7810.630875
sm2,sm2_01,sm2_01_170,sm2,1,170,delta india bravo echo charlie is identified ,0,,2.67818750,011_0333,7840.8729375
sm2,sm2_01,sm2_01_171,sm2,1,171,ah calling rhein last say again ,0,,1.65293750,011_0334,7854.25240625
sm2,sm2_01,sm2_01_172,sm2,1,172,six nine five two you should have contacted zurich already one three four decimal six ,0,,7.54231250,011_0335,7860.85309375
sm2,sm2_01,sm2_01_173,sm2,1,173,alitalia three six nine descend now to flight level two nine zero descend at one thousand feet per minute or more ,0,,7.18381250,011_0336,7885.1358125
sm2,sm2_01,sm2_01_174,sm2,1,174,yeah that's okay i just need a thousand feet a minute ,0,,3.27184375,011_0337,7901.05496875
sm2,sm2_01,sm2_01_175,sm2,1,175,merair six nine four four contact zurich one three four decimal six ,0,,4.05843750,011_0338,7905.4641875
sm2,sm2_01,sm2_01_176,sm2,1,176,delta november alfa fly heading one seven five ,0,,2.83962500,011_0339,7929.05471875
sm2,sm2_01,sm2_01_177,sm2,1,177,aero lloyd five six two is identified climb to flight level two nine zero proceed direct to trasadingen ,0,,8.04453125,011_0340,7975.8776875
sm2,sm2_01,sm2_01_178,sm2,1,178,lufthansa four two one nine is identified proceed direct to delta kilo bravo ,0,,7.30378125,011_0341,7998.545125
sm2,sm2_01,sm2_01_179,sm2,1,179,alitalia three six nine turn now right direct to tango romeo alfa ,0,,3.54284375,011_0342,8014.610375
sm2,sm2_01,sm2_01_180,sm2,1,180,scandinavian six eight seven is identified ,0,,4.22487500,011_0343,8031.45203125
sm2,sm2_01,sm2_01_181,sm2,1,181,alitalia four six nine is identified ,0,,3.64109375,011_0344,8061.5439375
sm2,sm2_01,sm2_01_182,sm2,1,182,algerie two zero seven three turn right direct to hotel oscar charlie afterwards proceed to st prex flight planned route ,0,,8.05940625,011_0345,8069.99721875
sm2,sm2_01,sm2_01_183,sm2,1,183,three five zero eight is identified climb flight level two f= seven zero ,0,,6.11756250,011_0346,8108.16065625
